gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,Contract,MonthlyCharges,Churn,internet_fiber,TotalCharges,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-72m,HighValueCustomer
0,0,1,-1.2774445836787656,1,1,2,-0.6234320613524857,1,False,-0.9862650773546211,False,False,False,0
1,0,1,0.3920903288424788,1,0,1,0.2738905155776072,0,True,0.34732424553824487,False,True,False,0
1,0,1,-1.2774445836787656,1,1,0,-1.4875204687666492,0,True,-0.997746309935818,False,False,False,0
1,0,0,0.22920887396235737,1,1,2,-1.4875204687666492,0,False,-0.670972767240215,False,True,False,0
0,0,0,-1.1145631287986442,1,0,1,-0.4572612137728389,1,False,-0.8939736308365387,False,False,False,0
1,0,0,1.3286586944031769,1,1,2,1.5035547876669937,0,False,2.150760932523167,False,False,True,1
0,1,0,0.43281069256250915,0,1,0,-1.0554762650595675,0,True,-0.37996767989372543,False,True,False,0
0,0,0,1.6137012404433893,1,0,1,0.6727005497687596,0,False,1.6959274879603683,False,False,True,1
1,0,0,1.125056875803025,1,1,0,0.9718080754121239,1,False,1.483966271076734,False,False,True,1
1,0,0,0.9214550572028734,1,0,0,1.2044472620236295,0,False,1.4464314722535905,False,False,True,1
0,0,1,1.5322605130033284,1,0,0,1.6032572962147817,0,False,2.4863661925889216,False,False,True,1
0,0,0,-1.0738427650786138,1,0,1,0.3071246850935365,0,True,-0.8105139016886077,False,False,False,0
0,0,1,-0.7888002190384014,1,1,0,1.3041497705714176,0,False,-0.4095539330837327,True,False,False,1
1,0,1,-0.9924020376385531,1,0,2,-1.4875204687666492,0,False,-0.9359242883447579,False,False,False,0
1,0,1,0.5142514200025698,1,0,0,1.1712130925077,0,False,0.9805583809781024,False,True,False,1
0,0,0,0.880734693482843,1,1,1,1.5035547876669937,1,True,1.6164420316290053,False,False,True,1
0,0,0,0.025607055362205634,1,0,0,0.6062322107369008,1,True,0.20292566653626898,False,True,False,1
1,0,1,-0.46303730927815856,1,0,0,0.37359302412539525,0,True,-0.3018069811678853,True,False,False,0
0,1,0,0.9214550572028734,1,1,2,1.1712130925077,1,False,1.422144249485674,False,False,True,1
0,0,0,-1.2774445836787656,1,1,0,0.3403588546094659,1,True,-0.9734590871679015,False,False,False,0
1,0,0,0.47353105628253944,1,1,1,0.1409538375138897,0,True,0.33407666948301773,False,True,False,0
1,0,0,1.6137012404433893,1,1,0,0.7391688888006183,0,True,1.7595158530254587,False,False,True,1
1,0,1,-0.7888002190384014,1,0,2,-0.09168534909761586,0,False,-0.6506598172888668,True,False,False,0
0,0,1,0.14776814652229667,1,0,0,1.3041497705714176,0,False,0.6467194643863784,False,True,False,1
1,0,0,1.5729808767233588,1,1,2,-1.288115451671073,0,True,-0.19141051404099238,False,False,True,0
1,1,0,-0.9516816739185228,1,1,0,1.1712130925077,1,True,-0.6091507456491551,False,False,False,1
0,0,0,0.5549717837226001,1,0,0,-0.32432453570912145,0,True,0.11063422001818654,False,True,False,0
0,1,0,1.1657772395230555,1,0,1,1.3041497705714176,1,True,1.7948427225060644,False,False,True,1
1,1,0,1.6137012404433893,1,0,1,0.40682719364132464,0,False,1.441574027700007,False,False,True,0
1,0,0,-0.8702409464784621,1,1,0,0.3403588546094659,1,False,-0.6422696857872229,False,False,False,0
0,0,0,-1.2367242199587352,1,1,2,0.17418800702981907,0,False,-0.9447560057149094,False,False,False,0
1,0,0,-1.2367242199587352,1,0,0,-1.5207546382825785,0,False,-0.9897977643026817,False,False,False,0
0,0,0,-1.1552834925186746,1,1,0,0.47329553267318336,1,False,-0.8670368928575768,False,False,False,0
1,0,0,-1.1960038562387048,1,1,1,-0.5237295528046976,1,False,-0.9416649046353565,False,False,False,0
0,0,0,-1.1960038562387048,0,0,2,-0.9890079260277087,0,False,-0.9602115111126744,False,False,False,0
0,0,0,0.43281069256250915,1,0,1,0.008017159450172232,0,True,0.227654475172693,False,True,False,0
0,0,1,1.1657772395230555,1,1,2,-1.4875204687666492,0,False,-0.4678432677267322,False,False,True,0
0,1,0,0.6771328748826912,1,0,1,0.8721055668643357,1,False,0.962453360369292,False,False,True,1
0,0,0,0.06632741908223598,1,0,2,-0.025217010065757134,0,False,-0.045687177433493785,False,True,False,0
1,0,0,-1.2774445836787656,1,1,0,-0.49049538328876824,0,True,-0.9844987338805908,False,False,False,0
0,0,0,-1.2774445836787656,1,1,0,-0.6234320613524857,1,True,-0.9862650773546211,False,False,False,0
0,0,0,1.1657772395230555,1,0,0,0.7059347192846889,0,True,1.3099814388847508,False,False,True,1
0,0,1,-1.1552834925186746,1,0,0,0.3071246850935365,1,False,-0.8758686102277282,False,False,False,0
1,0,0,1.0843365120829946,1,0,2,0.1409538375138897,0,False,0.7911180433883542,False,False,True,0
1,0,1,-1.1552834925186746,1,0,0,-0.6566662308684151,0,False,-0.9270925709746065,False,False,False,0
1,0,1,-1.318164947398796,1,0,2,-1.4875204687666492,0,False,-1.0065780273059695,False,False,False,0
1,0,0,-0.4223169455581282,1,0,0,-1.4875204687666492,0,True,-0.812280245162638,True,False,False,0
0,0,0,1.6137012404433893,1,1,0,0.6727005497687596,0,True,1.6959274879603683,False,False,True,1
1,0,1,-0.7073594915983407,0,0,0,-1.1551787736073555,0,True,-0.8078643864775622,True,False,False,0
0,0,0,-1.2774445836787656,1,1,2,-1.5207546382825785,1,False,-0.9981878958043255,False,False,False,0
0,0,0,1.002895784642934,1,0,1,1.0050422449280532,1,False,1.3846094506625304,False,False,True,1
1,0,1,0.26992923768238775,1,0,1,0.7059347192846889,1,False,0.4745009756684255,False,True,False,1
0,1,0,-1.0738427650786138,1,1,1,-1.4875204687666492,0,True,-0.9535877230850608,False,False,False,0
0,0,0,-0.6666391278783103,1,0,1,-0.0584511795816865,0,False,-0.5614594718503373,True,False,False,0
0,0,1,0.26992923768238775,0,1,0,-1.1551787736073555,1,True,-0.48992256115211075,False,True,False,0
1,0,1,-1.1552834925186746,1,0,0,-1.4875204687666492,0,True,-0.9712511578253638,False,False,False,0
1,0,0,1.0843365120829946,1,1,1,1.4038522791192056,1,True,1.7811535605823297,False,False,True,1
0,0,1,1.4915401492832983,1,0,0,0.6394663802528302,0,False,1.5528536665639152,False,False,True,1
1,0,1,-0.3408762181180675,1,0,0,0.17418800702981907,0,False,-0.26471376821324927,True,False,False,0
1,0,1,-1.0738427650786138,1,0,0,-1.4875204687666492,0,True,-0.9535877230850608,False,False,False,0
1,0,0,-0.9516816739185228,1,0,0,0.9718080754121239,0,True,-0.6329963825485639,False,False,False,1
0,0,1,-0.9924020376385531,1,1,0,-1.4875204687666492,0,False,-0.9359242883447579,False,False,False,0
0,0,0,-0.0965540357978854,1,1,0,-1.4875204687666492,1,True,-0.7416265062014266,False,True,False,0
1,0,1,1.2064976032430856,1,0,0,0.20742217654574843,0,True,0.9372829658643604,False,False,True,0
0,0,0,0.10704778280226633,1,1,2,-1.45428629925072,0,False,-0.6820124139529044,False,True,False,0
0,0,1,0.9214550572028734,1,1,2,-1.5207546382825785,0,False,-0.5451207947155572,False,False,True,0
0,0,0,-1.2367242199587352,1,1,0,-0.12491951861354524,0,True,-0.9527045513480457,False,False,False,0
1,1,0,-0.13727439951791576,1,0,0,0.9718080754121239,1,True,0.19718505024567054,False,True,False,1
1,0,0,-1.2367242199587352,1,0,0,0.3403588546094659,0,True,-0.9403401470298337,False,False,False,0
1,1,0,0.025607055362205634,0,1,2,-0.32432453570912145,0,True,-0.2050996759647271,False,True,False,0
1,0,0,-1.1145631287986442,1,1,0,0.37359302412539525,1,True,-0.8387753972730922,False,False,False,0
0,0,0,-1.2774445836787656,1,0,0,0.1409538375138897,1,False,-0.976108602378947,False,False,False,0
0,0,0,1.6137012404433893,1,1,1,1.3706181096032763,0,False,2.3636053211438166,False,False,True,1
1,1,0,0.43281069256250915,1,0,0,0.8388713973484064,1,False,0.7023592838183323,False,True,False,1
0,0,0,-0.9109613101984924,1,0,0,0.3403588546094659,1,False,-0.6753886259252908,False,False,False,0
0,0,0,1.5322605130033284,1,1,2,-1.288115451671073,0,False,-0.20289174662218926,False,False,True,0
1,0,0,-0.3408762181180675,1,1,0,1.0382764144439827,1,True,0.01083581373547537,True,False,False,1
0,0,0,-0.38159658183809786,1,1,2,-1.4875204687666492,0,False,-0.8034485277924865,True,False,False,0
0,0,1,0.43281069256250915,0,0,1,-0.4572612137728389,0,False,-0.03818021766886507,False,True,False,0
0,0,0,-1.2774445836787656,1,1,0,-1.5207546382825785,1,False,-0.9981878958043255,False,False,False,0
1,0,0,-0.3408762181180675,1,0,2,0.5065297021891128,1,True,-0.1587331597714321,True,False,False,0
0,1,1,1.3286586944031769,1,0,0,1.3041497705714176,0,False,1.9785424438052142,False,False,True,1
0,0,1,0.9621754209229036,1,1,0,1.5035547876669937,0,True,1.7135909227006711,False,False,True,1
1,1,0,-1.2774445836787656,1,0,0,0.47329553267318336,1,False,-0.9716927436938713,False,False,False,0
1,1,0,-0.1779947632379461,1,0,0,1.3706181096032763,0,False,0.30404883042450287,False,True,False,1
0,0,0,-0.7888002190384014,0,1,0,-1.188412943123285,0,True,-0.840100154878615,True,False,False,0
0,0,0,-0.9924020376385531,1,0,0,0.5065297021891128,1,True,-0.7239630714611236,False,False,False,0
0,0,0,-1.1960038562387048,1,0,2,0.17418800702981907,0,False,-0.9138449949193794,False,False,False,0
1,0,0,-1.2774445836787656,1,1,0,-1.4875204687666492,1,False,-0.997746309935818,False,False,False,0
0,1,0,-0.2594354906780068,1,0,0,0.805637227832477,1,False,0.015251672420551084,False,True,False,1
1,1,0,-1.2774445836787656,1,0,0,0.37359302412539525,1,False,-0.973017501299394,False,False,False,0
0,0,0,-1.1145631287986442,1,0,1,-1.4875204687666492,0,False,-0.9624194404552123,False,False,False,0
1,0,0,-0.1779947632379461,1,1,0,0.9718080754121239,1,True,0.15567597860595883,False,True,False,1
0,0,0,-0.8702409464784621,1,1,0,-0.19138785764540397,0,True,-0.7199887986445554,False,False,False,0
0,1,0,-0.8702409464784621,1,0,1,1.3041497705714176,1,False,-0.5014037937333076,False,False,False,1
0,1,0,1.369379058123207,1,0,1,0.5065297021891128,1,False,1.3249953584140082,False,False,True,0
1,0,0,0.9621754209229036,1,1,0,-1.4875204687666492,0,True,-0.5120018545774894,False,False,True,0
0,1,0,0.8400143297628127,1,1,2,-1.3213496211870024,0,False,-0.42147675153343717,False,False,True,0
0,0,1,-1.1960038562387048,0,1,2,-1.1219446040914263,1,False,-0.9655105415347652,False,False,False,0
0,1,0,1.6137012404433893,1,1,0,1.7361939742784993,0,True,2.713341329001813,False,False,True,1
0,0,0,-1.0738427650786138,1,0,1,0.20742217654574843,0,False,-0.818462447321744,False,False,False,0
0,0,1,1.5729808767233588,1,0,0,1.6697256352466405,0,True,2.598970589058352,False,False,True,1
1,0,0,-0.7073594915983407,1,0,0,-1.4875204687666492,0,False,-0.874102266753698,True,False,False,0
0,1,0,1.002895784642934,1,0,1,0.17418800702981907,0,False,0.755349588039241,False,False,True,0
1,0,0,1.4508197855632678,1,1,1,-1.3213496211870024,0,False,-0.25588205084309784,False,False,True,0
0,0,0,-0.7888002190384014,0,0,0,-1.1219446040914263,1,False,-0.8286189222974181,True,False,False,0
0,0,1,1.5729808767233588,1,0,1,-1.3213496211870024,0,False,-0.22276311070502997,False,False,True,0
1,0,0,-1.1145631287986442,0,0,2,-0.8228370784480619,1,False,-0.9182608536044551,False,False,False,0
1,0,0,-0.5851984004382496,1,1,1,0.8388713973484064,0,True,-0.29120892032370355,True,False,False,1
1,0,1,0.14776814652229667,1,0,1,1.0050422449280532,0,True,0.5036456429899252,False,True,False,1
1,0,0,1.247217966963116,1,0,0,0.6727005497687596,0,True,1.358114298552076,False,False,True,1
1,0,1,0.26992923768238775,0,0,1,-0.32432453570912145,0,False,-0.059376339357228504,False,True,False,0
0,0,0,-1.1960038562387048,1,1,2,-1.4875204687666492,0,True,-0.9800828751955152,False,False,False,0
1,0,0,-0.015113308357824713,1,0,2,-1.4875204687666492,0,False,-0.7239630714611236,False,True,False,0
1,1,0,-1.1552834925186746,1,1,0,0.17418800702981907,0,True,-0.8829339841238494,False,False,False,0
0,1,0,-0.015113308357824713,1,1,0,0.9385739058961945,1,False,0.30758151737256345,False,True,False,1
1,1,0,-0.7073594915983407,1,1,1,0.3071246850935365,1,False,-0.516417713262565,True,False,False,0
0,1,0,-1.1145631287986442,1,0,0,0.5397638717050421,1,True,-0.8277357505604029,False,False,False,1
0,0,1,-0.9516816739185228,1,0,1,-1.4875204687666492,0,False,-0.9270925709746065,False,False,False,0
0,0,1,-0.055833672077855064,1,0,2,0.5397638717050421,0,False,0.10224408851654268,False,True,False,1
0,0,0,-1.2774445836787656,1,0,0,-0.49049538328876824,0,False,-0.9844987338805908,False,False,False,0
1,0,1,-1.2774445836787656,1,0,2,0.5397638717050421,0,False,-0.9708095719568561,False,False,False,1
1,0,0,-1.2367242199587352,1,1,0,1.1712130925077,0,True,-0.9182608536044551,False,False,False,1
0,0,0,0.10704778280226633,1,0,0,-1.3878179602188612,0,False,-0.6511014031573743,False,True,False,0
0,0,0,-1.1145631287986442,1,0,0,-1.4875204687666492,0,False,-0.9624194404552123,False,False,False,0
1,0,1,-1.1960038562387048,1,0,0,-0.49049538328876824,1,False,-0.9403401470298337,False,False,False,0
1,0,0,-0.8295205827584317,1,1,0,-0.5237295528046976,0,True,-0.7469255366235173,False,False,False,0
1,0,1,0.9621754209229036,1,1,0,-1.3545837907029317,0,False,-0.4130866200317933,False,False,True,0
1,0,1,1.6137012404433893,1,1,0,-1.3213496211870024,0,True,-0.21172346399234068,False,False,True,0
0,0,0,-1.2774445836787656,1,0,0,0.1409538375138897,1,False,-0.976108602378947,False,False,False,0
1,0,0,-1.2774445836787656,1,1,2,0.6727005497687596,1,True,-0.9690432284828259,False,False,False,1
0,0,0,-0.2594354906780068,1,1,2,0.8388713973484064,0,False,0.026732905001747943,False,True,False,1
0,0,0,-0.7888002190384014,0,1,0,-0.5237295528046976,0,True,-0.7252878290666464,True,False,False,0
0,0,1,-0.7073594915983407,1,0,0,0.0412513289661016,0,False,-0.5694080174834736,True,False,False,0
1,1,0,1.4508197855632678,1,1,0,1.0382764144439827,0,True,1.8760945223114576,False,False,True,1
0,1,0,-0.21871512695797646,1,0,0,1.2044472620236295,1,False,0.19762663611417813,False,True,False,1
0,1,0,-1.1145631287986442,1,1,0,0.1409538375138897,0,False,-0.8542309026708572,False,False,False,0
0,0,0,1.2879383306831464,1,0,0,-1.3213496211870024,0,True,-0.300040637693855,False,False,True,0
0,0,0,-0.6666391278783103,1,0,0,0.008017159450172232,1,True,-0.5473287240580951,True,False,False,0
0,0,0,-1.2367242199587352,1,1,0,0.5065297021891128,1,False,-0.9359242883447579,False,False,False,0
0,0,0,0.7992939660427822,0,0,0,-0.8560712479639913,0,False,-0.11104188597261437,False,False,True,0
0,0,0,-0.7073594915983407,1,1,2,-1.3213496211870024,0,False,-0.8409833266156301,True,False,False,0
0,0,1,0.35136996512244845,1,0,2,1.4703206181510644,0,False,0.9668692190543677,False,True,False,1
1,1,0,-0.5037576729981889,1,0,0,0.20742217654574843,1,True,-0.37952609402521786,True,False,False,0
0,0,0,-0.015113308357824713,1,0,0,-1.5207546382825785,0,False,-0.7380938192533659,False,True,False,0
1,0,0,-1.2774445836787656,1,1,1,-0.49049538328876824,1,False,-0.9844987338805908,False,False,False,0
0,0,1,1.6137012404433893,1,0,0,0.6062322107369008,0,True,1.632339122895278,False,False,True,1
0,0,1,0.06632741908223598,1,0,0,0.6727005497687596,0,False,0.2696051326809123,False,True,False,1
1,0,1,0.47353105628253944,1,1,2,-1.4875204687666492,0,False,-0.6179824630193065,False,True,False,0
1,0,0,1.6137012404433893,1,1,0,0.3403588546094659,0,False,1.3779856626349167,False,False,True,0
1,0,1,-0.9924020376385531,1,0,0,1.0050422449280532,0,True,-0.670972767240215,False,False,False,1
1,0,0,-1.0331224013585834,0,0,1,-1.0222420955436382,0,False,-0.9014805906011674,False,False,False,0
1,0,1,1.0843365120829946,1,0,0,-1.4875204687666492,0,False,-0.48550670246703503,False,False,True,0
0,0,0,-1.1960038562387048,1,0,1,1.071510583959912,1,False,-0.8780765395702661,False,False,False,1
0,0,0,0.35136996512244845,1,1,0,1.1379789229917707,0,True,0.7858190129662634,False,True,False,1
0,0,0,1.1657772395230555,1,0,1,-1.3213496211870024,0,True,-0.33315957783192285,False,False,True,0
1,0,0,-0.13727439951791576,1,0,0,0.5065297021891128,1,False,0.017901187631596514,False,True,False,0
0,0,1,0.6364125111626608,1,0,0,-1.4875204687666492,0,False,-0.5826555935387008,False,True,False,0
1,0,0,-1.2774445836787656,1,1,0,-1.4875204687666492,1,False,-0.997746309935818,False,False,False,0
1,0,1,1.2879383306831464,1,1,1,-1.3213496211870024,0,True,-0.300040637693855,False,False,True,0
1,0,0,1.0436161483629645,1,0,2,-1.45428629925072,0,True,-0.4687264394637473,False,False,True,0
1,0,0,-0.13727439951791576,1,1,0,0.6727005497687596,0,True,0.08193113856519439,False,True,False,1
1,1,0,-1.0331224013585834,1,1,2,1.0050422449280532,1,False,-0.7129234247484344,False,False,False,1
1,0,0,1.4100994218432374,1,0,0,1.536788957182923,0,False,2.27749607678484,False,False,True,1
1,0,0,-1.1145631287986442,1,0,0,0.17418800702981907,1,True,-0.8520229733283194,False,False,False,0
0,0,0,-0.21871512695797646,1,0,2,-0.3907928747409802,0,False,-0.3746686494716346,False,True,False,0
1,0,0,-1.1552834925186746,0,1,0,-0.5237295528046976,1,True,-0.9200271970784855,False,False,False,0
1,0,0,-1.2774445836787656,1,1,0,-1.4875204687666492,0,True,-0.997746309935818,False,False,False,0
0,0,1,-1.1552834925186746,1,1,0,-1.4875204687666492,0,True,-0.9712511578253638,False,False,False,0
1,0,1,-1.0738427650786138,1,0,0,-1.4875204687666492,0,False,-0.9535877230850608,False,False,False,0
1,0,1,-1.2774445836787656,0,1,2,-1.0222420955436382,0,True,-0.991564107776712,False,False,False,0
1,0,0,0.6771328748826912,1,1,2,0.6394663802528302,1,False,0.810989407471195,False,False,True,1
0,0,0,-1.2367242199587352,1,0,2,-0.32432453570912145,1,False,-0.9580035817701366,False,False,False,0
1,0,1,-0.6666391278783103,1,0,2,0.6727005497687596,0,False,-0.40602124613567214,True,False,False,1
0,0,1,-1.2774445836787656,1,0,2,-1.3213496211870024,0,False,-0.9955383805932801,False,False,False,0
1,0,0,-0.30015585439803716,1,0,0,0.17418800702981907,0,True,-0.23380275741771925,False,True,False,0
1,0,1,-0.30015585439803716,1,0,0,-0.3575587052250508,0,False,-0.41043710482074786,False,True,False,0
0,0,0,1.6137012404433893,1,0,0,1.536788957182923,0,False,2.522576233806542,False,False,True,1
1,0,0,-0.9109613101984924,1,1,2,-1.4875204687666492,0,True,-0.9182608536044551,False,False,False,0
1,0,0,0.880734693482843,1,0,0,0.6394663802528302,0,True,0.996455472244375,False,False,True,1
1,1,1,-1.2774445836787656,1,1,0,-0.5237295528046976,1,True,-0.9849403197490985,False,False,False,0
0,0,0,1.369379058123207,1,1,0,0.07448549848203097,0,True,0.9461146832345119,False,False,True,0
1,0,0,-1.1552834925186746,1,1,2,0.0412513289661016,0,True,-0.8899993580199705,False,False,False,0
0,0,0,-1.0331224013585834,1,1,0,-1.4875204687666492,0,False,-0.9447560057149094,False,False,False,0
1,1,0,1.4915401492832983,0,1,0,-0.2578561966772627,0,True,0.7301791935343094,False,False,True,0
0,0,0,-0.9924020376385531,1,0,2,1.0382764144439827,1,False,-0.6674400802921545,False,False,False,1
1,0,0,-0.30015585439803716,1,1,0,-0.29109036619319206,0,True,-0.3883578113953693,False,True,False,0
1,1,0,0.18848851024232702,1,0,0,1.2044472620236295,1,False,0.6436283633068254,False,True,False,1
1,0,1,-1.2774445836787656,1,0,0,-1.4875204687666492,0,False,-0.997746309935818,False,False,False,0
1,0,1,-1.1552834925186746,1,1,2,-1.3545837907029317,0,False,-0.9641857839292426,False,False,False,0
1,0,0,-0.9109613101984924,0,0,0,-1.0222420955436382,1,True,-0.8564388320133951,False,False,False,0
0,0,0,-0.7888002190384014,0,1,0,-0.9890079260277087,0,True,-0.8056564571350244,True,False,False,0
0,0,0,-0.8295205827584317,1,1,0,0.47329553267318336,0,True,-0.5879546239607916,False,False,False,0
1,0,0,1.1657772395230555,1,0,0,-1.3213496211870024,0,True,-0.33315957783192285,False,False,True,0
1,0,0,1.3286586944031769,1,0,0,1.1379789229917707,0,True,1.8350270365402535,False,False,True,1
1,0,0,0.9621754209229036,1,1,0,0.008017159450172232,0,True,0.6007945340615909,False,False,True,0
1,0,0,0.758573602322752,1,0,0,0.5397638717050421,0,True,0.8176131954988085,False,False,True,1
1,0,1,0.43281069256250915,1,0,0,0.8721055668643357,0,True,0.721347476164158,False,True,False,1
0,0,0,-1.2774445836787656,1,0,1,-0.49049538328876824,0,False,-0.9844987338805908,False,False,False,0
0,0,0,-1.1960038562387048,1,0,0,-0.3575587052250508,0,True,-0.9350411166077428,False,False,False,0
0,0,0,-0.5444780367182193,0,1,1,-0.8228370784480619,0,False,-0.670972767240215,True,False,False,0
1,0,0,0.5142514200025698,1,1,0,1.437086448635135,0,False,1.1395292936408281,False,True,False,1
0,1,0,1.4508197855632678,1,0,1,1.1712130925077,1,True,1.996205878545517,False,False,True,1
0,0,0,-1.2774445836787656,1,0,0,-1.4875204687666492,1,False,-0.997746309935818,False,False,False,0
0,0,1,-0.015113308357824713,1,1,0,0.8388713973484064,0,True,0.2651892739958366,False,True,False,1
1,0,1,1.0843365120829946,0,0,2,-0.9890079260277087,0,True,-0.09470320883783423,False,False,True,0
1,0,1,0.5142514200025698,1,1,0,-1.4875204687666492,0,True,-0.6091507456491551,False,True,False,0
1,1,0,-0.3408762181180675,1,0,2,1.3041497705714176,1,False,0.0956203004889291,True,False,False,1
1,0,1,1.247217966963116,1,0,0,0.805637227832477,0,False,1.4693939374159841,False,False,True,1
1,1,0,-0.13727439951791576,1,0,0,-0.4240270442569095,0,False,-0.3406665375965516,False,True,False,0
1,0,1,0.9214550572028734,1,0,1,0.7059347192846889,0,False,1.0821231307348438,False,False,True,1
0,0,0,-0.9924020376385531,1,0,0,0.6727005497687596,1,False,-0.7062996367208207,False,False,False,1
1,0,0,0.06632741908223598,0,1,2,-1.3213496211870024,0,False,-0.6312300390745337,False,True,False,0
0,0,0,-1.2774445836787656,1,0,0,0.17418800702981907,1,True,-0.9756670165104394,False,False,False,0
1,0,0,-0.9109613101984924,1,0,0,-0.32432453570912145,0,False,-0.7637057996268051,False,False,False,0
1,0,1,1.5729808767233588,1,1,0,0.2738905155776072,0,True,1.2821615291687738,False,False,True,0
1,0,0,-1.1145631287986442,1,1,2,-0.29109036619319206,0,False,-0.8829339841238494,False,False,False,0
1,0,0,-0.055833672077855064,1,0,0,0.47329553267318336,0,True,0.07486576466907324,False,True,False,0
0,0,0,-1.2774445836787656,1,1,2,0.3403588546094659,1,False,-0.9734590871679015,False,False,False,0
1,0,0,-0.5037576729981889,1,1,0,0.805637227832477,1,True,-0.2205551813624921,True,False,False,1
0,0,1,-0.5444780367182193,1,1,1,-1.4875204687666492,0,False,-0.8387753972730922,True,False,False,0
1,0,1,1.6137012404433893,1,0,0,1.6032572962147817,0,True,2.5861645988716324,False,False,True,1
0,0,1,-0.8702409464784621,1,1,1,-1.3213496211870024,0,False,-0.8851419134663873,False,False,False,0
1,0,0,-1.1552834925186746,1,1,1,0.8388713973484064,1,True,-0.8476071146432437,False,False,False,1
0,0,0,-0.30015585439803716,1,0,0,1.3373839400873468,1,False,0.15258487752640584,False,True,False,1
1,1,0,0.5142514200025698,1,1,2,-1.3213496211870024,0,False,-0.5097939252349515,False,True,False,0
0,1,0,1.2879383306831464,1,1,2,1.4703206181510644,0,False,2.0739249914028495,False,False,True,1
1,0,0,-1.1552834925186746,1,0,0,-1.45428629925072,0,True,-0.9694848143513334,False,False,False,0
1,0,0,0.06632741908223598,1,0,0,-1.4875204687666492,0,True,-0.7062996367208207,False,True,False,0
0,0,1,0.6364125111626608,1,1,2,0.17418800702981907,0,False,0.4771504908794709,False,True,False,0
0,0,0,-0.3408762181180675,1,0,1,0.5065297021891128,0,True,-0.1587331597714321,True,False,False,0
1,1,0,-0.9924020376385531,1,0,1,-0.12491951861354524,0,False,-0.7910841234742745,False,False,False,0
0,0,1,1.4100994218432374,1,1,0,1.3041497705714176,0,True,2.070392304454789,False,False,True,1
1,0,0,-0.748079855318371,1,0,1,0.07448549848203097,0,True,-0.5923704826458673,True,False,False,0
0,1,0,-0.9109613101984924,0,0,2,-1.1551787736073555,1,False,-0.874102266753698,False,False,False,0
1,0,1,0.3920903288424788,1,1,0,1.071510583959912,0,True,0.792442800993877,False,True,False,1
0,0,1,-0.7073594915983407,1,1,0,-1.4875204687666492,0,True,-0.874102266753698,True,False,False,0
0,0,0,-1.2367242199587352,1,0,1,-0.6234320613524857,0,False,-0.9659521274032729,False,False,False,0
0,0,1,0.5142514200025698,1,1,2,1.3373839400873468,0,False,1.0799152013923061,False,True,False,1
0,0,1,-1.1552834925186746,1,1,2,0.6394663802528302,1,False,-0.8582051754874254,False,False,False,1
0,0,1,1.4100994218432374,1,0,0,1.4703206181510644,1,False,2.2183235704048254,False,False,True,1
1,0,0,-0.8295205827584317,1,0,0,-0.2578561966772627,1,False,-0.7045332932467905,False,False,False,0
1,0,0,1.125056875803025,1,0,0,1.0382764144439827,1,True,1.5369565752976426,False,False,True,1
1,0,1,-1.2774445836787656,1,1,0,-0.4572612137728389,1,False,-0.9840571480120833,False,False,False,0
0,1,0,-1.2774445836787656,1,0,1,0.20742217654574843,0,False,-0.9752254306419319,False,False,False,0
0,0,0,-1.2774445836787656,1,1,2,-1.4875204687666492,1,False,-0.997746309935818,False,False,False,0
1,0,1,-0.9924020376385531,1,1,2,-0.7231345699002738,0,False,-0.8546724885393648,False,False,False,0
1,1,0,-1.1145631287986442,1,0,0,0.8388713973484064,1,True,-0.8078643864775622,False,False,False,1
1,0,0,-1.2774445836787656,1,0,0,0.1409538375138897,1,True,-0.976108602378947,False,False,False,0
0,0,1,1.0436161483629645,1,1,2,-1.4875204687666492,0,False,-0.49433841983718646,False,False,True,0
1,0,0,1.6137012404433893,1,1,0,1.4703206181510644,0,True,2.4589878687414517,False,False,True,1
0,0,1,-0.38159658183809786,1,1,0,-1.3213496211870024,0,True,-0.7526661529141158,True,False,False,0
1,0,0,-1.1145631287986442,1,1,1,1.0382764144439827,1,True,-0.7946168104223351,False,False,False,1
1,0,0,1.5322605130033284,0,0,0,-0.8560712479639913,0,False,0.19895139371970083,False,False,True,0
0,0,1,-0.8295205827584317,1,0,0,0.6394663802528302,1,False,-0.5614594718503373,False,False,False,1
0,0,0,-1.0331224013585834,1,0,1,0.17418800702981907,0,False,-0.7902009517372593,False,False,False,0
1,0,0,-1.2774445836787656,1,0,0,-0.6234320613524857,1,True,-0.9862650773546211,False,False,False,0
1,0,1,0.47353105628253944,0,1,0,-0.3575587052250508,0,True,0.04262999626802052,False,True,False,0
1,0,1,0.5549717837226001,1,0,0,0.5397638717050421,0,True,0.6387709187532421,False,True,False,1
1,0,0,-0.5037576729981889,1,0,0,-1.4875204687666492,0,True,-0.8299436799029408,True,False,False,0
1,1,1,-0.015113308357824713,1,0,2,0.9718080754121239,0,True,0.3217122651648057,False,True,False,1
1,0,0,-1.2774445836787656,1,0,0,-1.4875204687666492,0,True,-0.997746309935818,False,False,False,0
0,0,0,1.4100994218432374,1,0,0,0.6727005497687596,0,False,1.5082534938446504,False,False,True,1
0,1,0,-0.13727439951791576,1,0,2,1.1379789229917707,1,False,0.26121500117926844,False,True,False,1
