gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,Contract,MonthlyCharges,Churn,internet_fiber,TotalCharges,TenureGroup_13-24m,TenureGroup_25-48m,TenureGroup_49-72m,HighValueCustomer,Cluster
1,1,0,1.3286586944031769,1,1,1,1.1379789229917707,0,False,1.8350270365402537,False,False,True,1,3
1,0,1,1.3286586944031769,1,0,1,0.2406563460616778,1,False,1.0600438373094654,False,False,True,0,3
0,0,0,1.2879383306831464,1,0,0,-1.3545837907029317,0,False,-0.3283021332783395,False,False,True,0,0
1,0,0,0.2292088739623573,1,1,0,0.2074221765457484,0,True,0.1848206459274585,False,True,False,0,1
0,0,0,0.9621754209229036,1,0,0,1.5035547876669937,0,False,1.7135909227006711,False,False,True,1,3
0,0,1,-0.9516816739185228,1,0,0,0.1409538375138897,0,True,-0.7323532029627675,False,False,False,0,2
0,0,0,0.2292088739623573,1,0,1,-1.4875204687666492,0,False,-0.670972767240215,False,True,False,0,0
1,0,1,0.4735310562825394,1,0,0,-0.3243245357091214,0,True,0.0620597744823536,False,True,False,0,0
1,0,0,1.5729808767233588,1,0,1,0.5065297021891128,0,True,1.501629705817037,False,False,True,0,3
0,0,0,1.002895784642934,1,0,0,1.1712130925077,0,False,1.5104614231871882,False,False,True,1,3
0,0,0,0.4328106925625091,0,1,0,-0.5237295528046976,1,True,-0.0761566023605162,False,True,False,0,0
1,0,0,-1.0331224013585834,1,1,0,0.7391688888006183,1,False,-0.7376522333848584,False,False,False,1,1
0,0,0,-1.2367242199587352,1,0,1,0.5065297021891128,1,False,-0.935924288344758,False,False,False,0,2
1,0,0,0.7178532386027215,1,0,0,-1.3213496211870024,0,True,-0.454595691671505,False,False,True,0,0
0,0,0,1.6137012404433893,1,0,0,0.6062322107369008,0,False,1.632339122895278,False,False,True,1,3
0,0,1,-0.7888002190384014,1,0,0,0.805637227832477,0,True,-0.4956631774427091,True,False,False,1,1
1,0,0,-0.5444780367182193,1,0,0,0.174188007029819,0,False,-0.4192688221908993,True,False,False,0,2
1,0,1,-0.0965540357978854,1,0,0,-1.45428629925072,0,True,-0.7283789301461994,False,True,False,0,0
0,0,0,1.0436161483629645,1,0,0,1.3706181096032763,1,False,1.7082918922785804,False,False,True,1,3
1,0,1,-1.0331224013585834,1,0,0,-1.45428629925072,0,True,-0.9416649046353563,False,False,False,0,2
1,0,1,0.9214550572028734,1,0,0,-1.4875204687666492,0,False,-0.5208335719476408,False,False,True,0,0
1,0,1,-0.7073594915983407,1,1,0,-1.4875204687666492,0,False,-0.874102266753698,True,False,False,0,2
1,0,1,1.4508197855632678,1,1,0,0.805637227832477,0,True,1.6658996489018534,False,False,True,1,3
0,0,0,0.880734693482843,1,0,0,1.1712130925077,1,False,1.3779856626349167,False,False,True,1,3
0,0,0,-0.3001558543980371,0,1,0,-0.556963722320627,0,False,-0.4766749850968836,False,True,False,0,2
0,0,0,-1.2774445836787656,1,0,0,0.6394663802528302,1,False,-0.9694848143513334,False,False,False,1,1
1,0,0,1.6137012404433893,1,0,0,-1.45428629925072,0,False,-0.3389001941225212,False,False,True,0,0
1,0,0,1.247217966963116,1,0,0,0.2406563460616778,0,False,0.996455472244375,False,False,True,0,3
1,0,1,0.3920903288424788,1,1,1,-1.4875204687666492,0,True,-0.6356458977596093,False,True,False,0,0
1,1,0,0.188488510242327,0,0,1,-0.92253958699585,0,False,-0.402046973319104,False,True,False,0,0
0,0,0,-1.1552834925186746,1,1,0,-1.4875204687666492,1,True,-0.9712511578253638,False,False,False,0,2
1,0,0,-0.7888002190384014,1,1,1,-1.5207546382825785,0,True,-0.8975063177845992,True,False,False,0,2
0,0,0,-1.1960038562387048,1,1,0,-1.45428629925072,0,True,-0.9787581175899924,False,False,False,0,2
0,0,0,-1.2774445836787656,1,0,2,-0.4572612137728389,1,True,-0.9840571480120832,False,False,False,0,2
0,0,0,1.4508197855632678,1,1,0,0.8388713973484064,0,True,1.6959274879603683,False,False,True,1,3
1,0,0,-0.9109613101984924,1,0,1,-0.1581536881294745,0,False,-0.7416265062014266,False,False,False,0,2
1,0,1,1.2064976032430856,1,0,2,0.5397638717050421,0,False,1.2110662043390548,False,False,True,1,3
1,0,0,0.6771328748826912,1,1,0,-1.4875204687666492,0,True,-0.5738238761685494,False,False,True,0,0
1,0,1,0.5549717837226001,1,0,1,-1.4875204687666492,0,True,-0.6003190282790036,False,True,False,0,0
1,0,0,0.7992939660427822,0,0,0,-0.0252170100657571,0,False,0.4630197430872286,False,False,True,0,0
0,0,1,-0.2594354906780068,1,1,0,0.5729980412209714,0,False,-0.0651169556478269,False,True,False,1,1
0,0,1,-0.9924020376385532,1,0,2,-1.4875204687666492,0,False,-0.935924288344758,False,False,False,0,2
0,0,0,-1.2367242199587352,1,0,0,0.3735930241253952,1,False,-0.9394569752928186,False,False,False,0,2
0,0,1,1.4915401492832985,1,0,0,-1.4875204687666492,0,False,-0.3971895287655207,False,False,True,0,0
0,0,0,-1.1552834925186746,0,1,2,-1.188412943123285,0,False,-0.9553540665590912,False,False,False,0,2
1,0,0,-0.8702409464784621,1,0,0,0.3735930241253952,0,True,-0.6374122412336396,False,False,False,0,2
1,1,0,-0.9516816739185228,1,1,0,-0.5237295528046976,0,True,-0.8118386592941303,False,False,False,0,2
0,0,0,-0.1372743995179157,1,0,2,0.1409538375138897,1,False,-0.1229647044223188,False,True,False,0,1
1,1,1,1.125056875803025,1,0,0,0.9385739058961944,0,False,1.4574711189662797,False,False,True,1,3
1,1,0,-0.2187151269579764,0,0,1,-1.1219446040914265,1,False,-0.6369706553651321,False,True,False,0,0
1,0,1,1.002895784642934,1,0,0,-1.4875204687666492,0,False,-0.5031701372073378,False,False,True,0,0
0,0,1,-1.2774445836787656,1,1,2,0.3071246850935365,1,False,-0.9739006730364091,False,False,False,0,2
0,0,0,-1.2774445836787656,1,0,0,0.9053397363802652,1,False,-0.9659521274032729,False,False,False,1,1
1,1,1,1.6137012404433893,0,1,0,0.0080171594501722,0,True,1.0600438373094654,False,False,True,0,3
0,0,1,-0.055833672077855,1,0,0,0.8721055668643357,1,True,0.2391357077538898,False,True,False,1,1
0,0,0,0.7992939660427822,1,1,2,-0.1913878576454039,0,True,0.34820741727526,False,False,True,0,0
0,1,0,0.6364125111626608,1,1,2,-0.1913878576454039,0,False,0.2439931523074731,False,True,False,0,0
0,0,0,-0.4223169455581282,1,0,0,0.805637227832477,1,False,-0.1419528967681443,True,False,False,1,1
0,0,0,-0.7888002190384014,1,0,0,0.3403588546094659,1,False,-0.5760318055110872,True,False,False,0,2
1,0,0,-1.0738427650786138,1,0,0,0.5065297021891128,0,False,-0.7946168104223351,False,False,False,0,2
0,0,0,-1.0331224013585834,1,1,1,-0.3575587052250508,0,True,-0.8396585690101074,False,False,False,0,2
0,0,1,1.5729808767233588,1,1,0,1.4703206181510644,0,True,2.4108550090741265,False,False,True,1,3
1,0,1,-1.1960038562387048,1,0,2,0.174188007029819,1,False,-0.9138449949193794,False,False,False,0,2
1,0,1,0.6364125111626608,1,1,0,-0.0252170100657571,0,True,0.3499737607492903,False,True,False,0,0
1,0,1,-0.9516816739185228,1,0,1,-0.3243245357091214,0,False,-0.7879930223947215,False,False,False,0,2
1,1,0,-1.0331224013585834,1,1,2,0.3071246850935365,1,False,-0.7778365474190474,False,False,False,0,2
0,0,1,-0.5851984004382496,0,0,0,-0.9890079260277088,1,False,-0.7283789301461994,True,False,False,0,2
1,1,0,-0.8702409464784621,1,0,1,-0.1581536881294745,0,True,-0.7151313540909722,False,False,False,0,2
0,0,0,-0.9516816739185228,1,0,0,0.6727005497687596,0,True,-0.6687648378976772,False,False,False,1,1
1,1,0,-0.9109613101984924,1,1,1,0.4732955326731833,1,True,-0.657725191184988,False,False,False,0,2
0,1,0,-0.2594354906780068,1,1,2,0.6727005497687596,1,False,-0.0306732579042363,False,True,False,1,1
1,0,0,-1.0331224013585834,1,0,2,-0.6899004003843444,0,False,-0.8705695798056374,False,False,False,0,2
0,0,0,0.5549717837226001,1,0,0,1.3041497705714176,0,False,1.105968767634253,False,True,False,1,1
1,0,1,-0.2187151269579764,1,0,2,-1.288115451671073,0,False,-0.6965847476136542,False,True,False,0,0
1,0,0,-1.2774445836787656,1,0,0,0.174188007029819,1,True,-0.9756670165104394,False,False,False,0,2
0,1,0,0.3106496014024181,0,0,0,-0.291090366193192,1,False,-0.0174256818490092,False,True,False,0,0
1,0,1,0.6771328748826912,1,0,2,0.3403588546094659,1,False,0.616250039459356,False,False,True,0,3
1,0,0,1.4508197855632678,1,1,2,1.437086448635135,1,False,2.236428591013636,False,False,True,1,3
0,0,1,-0.5851984004382496,1,0,0,-0.2246220271613333,0,False,-0.5455623805840647,True,False,False,0,2
0,1,0,-0.1779947632379461,1,1,1,1.3706181096032763,1,True,0.3040488304245028,False,True,False,1,1
0,0,0,1.6137012404433893,1,0,1,1.2044472620236295,0,False,2.2046344084810907,False,False,True,1,3
0,0,0,1.2064976032430856,1,0,1,0.6727005497687596,0,True,1.3205794997289324,False,False,True,1,3
0,0,1,0.0663274190822359,1,0,0,-1.3213496211870024,0,False,-0.6312300390745337,False,True,False,0,0
0,0,0,0.5549717837226001,1,0,0,-0.291090366193192,0,True,0.1309471699695348,False,True,False,0,0
1,0,0,-0.055833672077855,1,0,0,0.5729980412209714,0,False,0.1159332504402774,False,True,False,1,1
1,0,0,-0.2187151269579764,1,1,2,1.1712130925077,0,True,0.1857038176644737,False,True,False,1,1
1,0,1,-0.0965540357978854,1,1,0,-0.3575587052250508,0,True,-0.2912089203237035,False,True,False,0,0
1,0,1,-0.8702409464784621,1,0,2,0.7059347192846889,0,True,-0.5888377956978068,False,False,False,1,1
0,1,0,0.5549717837226001,1,0,1,1.5035547876669937,1,False,1.2278464673423426,False,True,False,1,3
0,0,0,0.4735310562825394,1,1,0,-0.4904953832887682,0,True,-0.035089116589312,False,True,False,0,0
0,0,0,0.3920903288424788,1,1,0,0.1077196679979603,0,False,0.2545912131516548,False,True,False,0,1
1,0,0,-0.5851984004382496,1,1,0,-0.4904953832887682,1,True,-0.6091507456491551,True,False,False,0,2
0,0,0,0.7178532386027215,1,1,1,-1.5207546382825785,0,False,-0.5870714522237764,False,False,True,0,0
0,0,1,-1.0331224013585834,1,1,0,-0.4572612137728389,0,True,-0.8489318722487664,False,False,False,0,2
0,0,1,1.369379058123207,1,0,0,0.8388713973484064,0,False,1.6164420316290051,False,False,True,1,3
0,0,1,-0.2594354906780068,0,0,0,-0.6234320613524857,0,False,-0.4784413285709138,False,True,False,0,0
1,0,0,-1.2774445836787656,1,0,1,0.1409538375138897,1,False,-0.976108602378947,False,False,False,0,2
1,0,0,1.4100994218432374,1,0,0,0.9385739058961944,0,False,1.7449435193647087,False,False,True,1,3
0,0,0,-0.2594354906780068,1,1,0,1.1712130925077,0,False,0.1415452308137165,False,True,False,1,1
0,0,0,0.7992939660427822,1,0,0,1.0050422449280532,0,False,1.1748561631214338,False,False,True,1,3
0,0,1,-0.8295205827584317,1,0,0,0.4068271936413246,0,False,-0.5985526848049734,False,False,False,0,2
1,1,0,-0.9109613101984924,1,1,0,0.2738905155776072,1,True,-0.6842203432954422,False,False,False,0,2
0,0,0,-1.2774445836787656,1,0,0,-0.6899004003843444,0,True,-0.9871482490916362,False,False,False,0,2
0,1,0,0.5956921474426305,1,0,2,0.0744854984820309,0,False,0.3839758726243733,False,True,False,0,1
1,0,0,1.002895784642934,1,1,0,0.8388713973484064,0,True,1.2587574781378723,False,False,True,1,3
0,0,0,-1.2774445836787656,1,0,1,0.2074221765457484,1,False,-0.975225430641932,False,False,False,0,2
1,1,0,1.6137012404433893,1,1,0,1.6364914657307112,0,True,2.6179587814041776,False,False,True,1,3
0,1,0,0.5142514200025698,0,0,1,-1.0222420955436382,0,True,-0.3309516484893849,False,True,False,0,0
0,0,0,0.2292088739623573,1,1,0,-1.4875204687666492,0,True,-0.670972767240215,False,True,False,0,0
1,0,1,-1.2774445836787656,1,0,0,0.8388713973484064,0,True,-0.966835299140288,False,False,False,1,1
1,0,1,-0.62591876415828,1,0,0,0.5397638717050421,0,False,-0.3985142863710434,True,False,False,1,1
0,0,1,1.0843365120829946,1,1,1,0.3735930241253952,0,False,0.9734930070819812,False,False,True,0,3
1,0,0,-0.7073594915983407,1,1,0,1.2044472620236295,1,False,-0.3375754365169985,True,False,False,1,1
1,0,0,-0.0151133083578247,1,1,1,0.2738905155776072,0,False,0.0249665615277176,False,True,False,0,1
1,0,0,0.4328106925625091,1,1,2,-1.4875204687666492,0,True,-0.6268141803894579,False,True,False,0,0
1,1,0,1.5729808767233588,1,1,0,-1.3213496211870024,0,True,-0.2227631107050299,False,False,True,0,0
0,0,0,0.880734693482843,1,0,0,1.6697256352466403,0,False,1.7356702161260498,False,False,True,1,3
0,0,0,-1.1145631287986442,1,1,0,0.5397638717050421,1,True,-0.8277357505604029,False,False,False,1,1
0,0,1,-0.748079855318371,1,1,0,-1.4875204687666492,0,True,-0.8829339841238494,True,False,False,0,2
0,0,1,1.2064976032430856,1,0,1,1.1712130925077,1,False,1.731254357440974,False,False,True,1,3
0,1,1,1.6137012404433893,1,0,0,0.8388713973484064,0,False,1.854898400623094,False,False,True,1,3
1,0,0,0.3920903288424788,1,1,2,1.437086448635135,0,False,0.996455472244375,False,True,False,1,1
0,1,0,1.6137012404433893,1,0,1,-1.288115451671073,0,False,-0.1799292814597955,False,False,True,0,0
0,0,1,-0.0965540357978854,1,1,1,-1.3213496211870024,0,False,-0.6753886259252908,False,True,False,0,0
1,0,0,0.3106496014024181,1,1,2,1.071510583959912,1,False,0.7067751425034081,False,True,False,1,1
0,0,1,-0.3001558543980371,0,1,0,-0.9890079260277088,0,True,-0.6201903923618444,False,True,False,0,0
1,0,0,1.3286586944031769,1,0,2,0.0744854984820309,0,False,0.9165284300445046,False,False,True,0,3
0,0,0,-0.748079855318371,1,0,2,-1.4875204687666492,0,False,-0.8829339841238494,True,False,False,0,2
0,0,1,0.1070477828022663,1,1,0,-1.4875204687666492,0,False,-0.6974679193506693,False,True,False,0,0
0,0,0,-0.0965540357978854,1,0,1,0.174188007029819,0,False,-0.0792477034400692,False,True,False,0,1
0,0,1,-0.0965540357978854,1,1,1,0.7059347192846889,0,False,0.1327135134435651,False,True,False,1,1
1,0,0,1.2879383306831464,1,0,1,1.1712130925077,0,False,1.8195715311424885,False,False,True,1,3
1,0,1,1.5729808767233588,1,0,0,0.8388713973484064,0,True,1.8151556724574127,False,False,True,1,3
1,0,0,-1.1960038562387048,0,0,2,-0.92253958699585,1,False,-0.9575619959016288,False,False,False,0,2
1,0,0,-0.9924020376385532,1,0,0,0.3403588546094659,0,True,-0.7416265062014266,False,False,False,0,2
1,0,0,-0.7888002190384014,1,1,0,1.1379789229917707,1,True,-0.4382570145367249,True,False,False,1,1
0,0,0,0.6364125111626608,1,0,0,-1.3213496211870024,0,False,-0.4766749850968836,False,True,False,0,0
1,0,0,-0.2594354906780068,1,1,0,0.6727005497687596,0,True,-0.0306732579042363,False,True,False,1,1
0,0,0,0.1477681465222966,1,0,1,0.3735930241253952,0,False,0.2016009089307462,False,True,False,0,1
0,0,1,0.7178532386027215,1,0,0,0.174188007029819,0,False,0.5389725124705309,False,False,True,0,0
1,0,0,0.6771328748826912,1,0,0,-0.3243245357091214,0,False,0.1834958883219358,False,False,True,0,0
1,1,0,0.4328106925625091,1,0,1,1.2044472620236295,0,False,0.9112293996224136,False,True,False,1,1
1,0,1,-0.9924020376385532,1,0,0,-1.5207546382825785,0,False,-0.9394569752928186,False,False,False,0,2
0,0,1,-1.2367242199587352,1,1,1,-0.1249195186135452,0,False,-0.9527045513480455,False,False,False,0,2
1,0,1,0.8400143297628127,1,0,0,0.7059347192846889,0,True,1.0061703613515416,False,False,True,1,3
0,0,0,1.2879383306831464,1,1,0,1.071510583959912,0,True,1.7347870443890343,False,False,True,1,3
1,0,0,-0.62591876415828,1,1,0,-0.291090366193192,0,True,-0.5861882804867613,True,False,False,0,2
1,0,0,0.8400143297628127,1,1,1,-1.4875204687666492,0,False,-0.5384970066879436,False,False,True,0,0
1,0,0,-1.2774445836787656,1,0,2,-0.4572612137728389,0,False,-0.9840571480120832,False,False,False,0,2
0,0,1,0.6364125111626608,1,1,0,1.1712130925077,0,True,1.113034141530374,False,True,False,1,3
0,0,1,-0.9924020376385532,0,0,0,-0.8893054174799206,0,True,-0.8723359232796677,False,False,False,0,2
0,0,1,-0.9109613101984924,1,1,2,0.8721055668643357,0,False,-0.6047348869640793,False,False,False,1,1
1,0,0,0.3106496014024181,1,0,2,0.5397638717050421,0,False,0.4241601866585623,False,True,False,1,1
0,0,1,-0.0151133083578247,1,1,2,0.3071246850935365,0,True,0.0390973093199599,False,True,False,0,1
1,1,0,0.3513699651224484,1,1,0,1.0050422449280532,0,True,0.7133989305310217,False,True,False,1,1
0,0,0,-0.3001558543980371,1,0,1,1.1712130925077,1,False,0.0973866439629593,False,True,False,1,1
1,0,1,-0.4223169455581282,1,1,0,0.805637227832477,0,False,-0.1419528967681443,True,False,False,1,1
1,0,0,-0.3408762181180675,1,1,1,-1.3213496211870024,0,False,-0.7416265062014266,True,False,False,0,2
1,0,0,-0.3408762181180675,1,0,0,-0.1581536881294745,0,True,-0.3706943766550664,True,False,False,0,2
0,1,0,1.2879383306831464,1,1,2,0.3403588546094659,0,True,1.113034141530374,False,False,True,0,3
1,0,0,-1.1960038562387048,1,1,0,1.437086448635135,0,True,-0.8635042059095163,False,False,False,1,1
1,1,0,1.247217966963116,1,0,1,1.4703206181510644,0,True,2.0257921317355243,False,False,True,1,3
0,0,1,-0.7888002190384014,1,0,0,-0.3907928747409802,0,True,-0.7023253639042526,True,False,False,0,2
1,0,0,-0.5037576729981889,0,0,0,-0.3243245357091214,0,True,-0.5208335719476408,True,False,False,0,2
0,0,1,0.880734693482843,1,1,0,0.7059347192846889,0,False,1.0441467460431928,False,False,True,1,3
0,0,1,0.2292088739623573,1,0,2,-1.4875204687666492,0,False,-0.670972767240215,False,True,False,0,0
1,1,0,-1.2774445836787656,1,1,0,0.174188007029819,1,True,-0.9756670165104394,False,False,False,0,2
1,0,0,1.4100994218432374,0,0,1,-0.6899004003843444,0,False,0.2952171130543514,False,False,True,0,0
1,0,1,0.8400143297628127,1,0,2,-0.0252170100657571,0,False,0.4912812386717132,False,False,True,0,0
0,0,1,-0.1372743995179157,1,0,0,-1.288115451671073,0,False,-0.6736222824512605,False,True,False,0,0
0,0,0,-0.748079855318371,1,0,0,-0.291090366193192,0,False,-0.6603747063960334,True,False,False,0,2
0,0,0,0.6364125111626608,1,1,0,-0.1581536881294745,1,True,0.2651892739958366,False,True,False,0,0
0,0,0,0.6364125111626608,1,0,0,0.174188007029819,0,False,0.4771504908794709,False,True,False,0,1
1,0,1,-1.2774445836787656,1,0,2,-0.1581536881294745,0,False,-0.9800828751955152,False,False,False,0,2
1,0,1,0.4735310562825394,1,0,0,-1.3213496211870024,0,False,-0.5208335719476408,False,True,False,0,0
1,0,1,0.5142514200025698,1,1,0,1.0382764144439829,0,True,0.9010729246467396,False,True,False,1,1
0,0,0,0.9621754209229036,1,0,0,0.3071246850935365,1,True,0.823353811789407,False,False,True,0,3
1,0,0,-0.748079855318371,0,1,2,-1.1219446040914265,0,False,-0.8149297603736834,True,False,False,0,2
1,0,0,-1.2367242199587352,1,1,0,0.2074221765457484,0,False,-0.9438728339778942,False,False,False,0,2
1,1,0,0.1477681465222966,1,0,0,-0.3575587052250508,0,True,-0.1481350989272503,False,True,False,0,0
0,0,0,-1.1145631287986442,0,1,1,-0.8228370784480619,1,False,-0.9182608536044552,False,False,False,0,2
0,0,1,1.4915401492832985,1,1,0,-0.1249195186135452,0,False,0.8520568932423991,False,False,True,0,3
1,0,1,1.2064976032430856,1,0,0,1.437086448635135,0,False,1.9502809482207295,False,False,True,1,3
0,0,0,-1.2774445836787656,1,1,2,-1.4875204687666492,0,True,-0.997746309935818,False,False,False,0,2
0,0,0,0.0663274190822359,1,1,0,0.0080171594501722,0,True,-0.0306732579042363,False,True,False,0,1
1,0,0,-0.6666391278783103,1,1,0,0.5397638717050421,0,False,-0.4342827417201567,True,False,False,1,1
0,0,1,-0.748079855318371,1,0,2,-1.5207546382825785,0,False,-0.8891161862829554,True,False,False,0,2
1,0,1,0.6771328748826912,1,0,0,1.1047447534758412,0,True,1.113917313267389,False,False,True,1,3
1,0,0,-1.2367242199587352,1,0,0,0.5065297021891128,1,True,-0.935924288344758,False,False,False,0,2
1,0,1,-0.2594354906780068,1,0,0,-1.5207546382825785,0,False,-0.7884346082632291,False,True,False,0,0
1,0,0,-0.4223169455581282,1,1,1,1.0382764144439829,0,False,-0.0739486730179783,True,False,False,1,1
1,0,1,0.0256070553622056,1,1,0,0.3071246850935365,1,True,0.0717746635895202,False,True,False,0,1
1,0,1,-1.1552834925186746,1,0,1,-1.4875204687666492,0,False,-0.9712511578253638,False,False,False,0,2
1,0,0,-0.5444780367182193,1,0,2,-1.4875204687666492,0,False,-0.8387753972730922,True,False,False,0,2
1,0,1,1.002895784642934,1,1,0,0.8388713973484064,0,False,1.2587574781378723,False,False,True,1,3
1,0,0,0.758573602322752,1,1,2,0.7059347192846889,0,False,0.9302175919682392,False,False,True,1,3
1,0,0,-1.2774445836787656,1,0,2,-0.6899004003843444,1,False,-0.9871482490916362,False,False,False,0,2
1,0,0,-1.1960038562387048,1,0,1,0.8388713973484064,0,False,-0.8873498428089251,False,False,False,1,1
0,0,0,-0.7073594915983407,0,1,0,-0.6234320613524857,0,True,-0.7018837780357451,True,False,False,0,2
1,0,0,0.7992939660427822,1,1,0,0.5065297021891128,0,True,0.8304191856855281,False,False,True,0,3
1,0,0,0.9621754209229036,1,1,0,1.1712130925077,1,True,1.4663028363364312,False,False,True,1,3
1,0,0,-1.1960038562387048,1,1,0,0.4068271936413246,1,True,-0.9045716916807204,False,False,False,0,2
0,0,0,-0.2594354906780068,0,0,0,-0.9890079260277088,0,True,-0.6047348869640793,False,True,False,0,0
0,0,0,1.4508197855632678,1,0,2,1.536788957182923,0,True,2.3265121081891804,False,False,True,1,3
0,0,0,-1.1552834925186746,1,0,0,-0.4572612137728389,0,False,-0.9164945101304248,False,False,False,0,2
1,0,1,1.6137012404433893,1,0,1,-1.288115451671073,0,False,-0.1799292814597955,False,False,True,0,0
0,0,0,0.3106496014024181,1,0,0,1.3706181096032763,0,True,0.8657460551661339,False,True,False,1,1
1,1,1,1.369379058123207,1,0,0,1.1712130925077,1,True,1.9078887048440027,False,False,True,1,3
0,1,0,-0.5444780367182193,1,0,0,1.3373839400873468,0,False,-0.1256142196333642,True,False,False,1,1
1,0,0,0.3920903288424788,1,0,0,-1.4875204687666492,0,True,-0.6356458977596093,False,True,False,0,0
1,0,1,0.0663274190822359,1,1,0,1.1047447534758412,0,False,0.4647860865612589,False,True,False,1,1
0,0,0,-1.2774445836787656,1,1,1,0.5397638717050421,1,False,-0.970809571956856,False,False,False,1,1
1,0,1,1.6137012404433893,1,1,0,0.805637227832477,0,True,1.823104218090549,False,False,True,1,3
0,0,0,0.758573602322752,1,1,0,-1.4875204687666492,0,False,-0.5561604414282465,False,False,True,0,0
0,1,0,0.9214550572028734,1,1,2,0.6727005497687596,1,True,1.0578359079669275,False,False,True,1,3
0,0,1,1.369379058123207,1,1,0,1.2376814315395588,1,True,1.966178039487002,False,False,True,1,3
0,1,0,-0.0965540357978854,1,0,0,0.8388713973484064,0,False,0.1857038176644737,False,True,False,1,1
1,1,0,0.0663274190822359,1,1,2,0.8388713973484064,0,True,0.3446747303271994,False,True,False,1,1
0,0,0,0.9214550572028734,1,1,0,0.4400613631572539,1,True,0.8878253485915124,False,False,True,0,3
0,0,0,0.880734693482843,1,0,0,1.0050422449280532,0,True,1.2587574781378723,False,False,True,1,3
1,0,0,1.002895784642934,0,0,0,-0.8560712479639913,1,True,-0.0249326416136379,False,False,True,0,0
1,0,1,-0.8702409464784621,1,1,0,0.3071246850935365,1,True,-0.6471271303408062,False,False,False,0,2
1,0,0,-1.2367242199587352,1,0,0,-1.4875204687666492,0,False,-0.9889145925656666,False,False,False,0,2
1,1,0,-1.1552834925186746,1,0,1,0.1409538375138897,0,False,-0.8847003275978796,False,False,False,0,2
0,0,1,1.6137012404433893,1,0,0,0.8721055668643357,0,False,1.8866925831556391,False,False,True,1,3
1,0,0,0.6364125111626608,1,0,0,-1.4875204687666492,0,False,-0.5826555935387008,False,True,False,0,0
1,0,0,-0.2594354906780068,1,0,1,-1.45428629925072,0,False,-0.7654721431008353,False,True,False,0,0
0,0,1,-0.7073594915983407,1,1,2,-1.4875204687666492,0,True,-0.874102266753698,True,False,False,0,2
0,0,0,-0.7073594915983407,1,1,2,0.6062322107369008,0,False,-0.4568036210140428,True,False,False,1,1
1,0,0,1.2879383306831464,1,1,0,1.2376814315395588,0,True,1.8760945223114576,False,False,True,1,3
0,0,0,1.5729808767233588,1,1,2,1.536788957182923,0,False,2.4735602024022016,False,False,True,1,3
1,0,0,1.247217966963116,1,0,2,0.1409538375138897,0,False,0.912995743096444,False,False,True,0,3
0,0,1,1.2879383306831464,1,0,1,1.3041497705714176,0,False,1.9326175134804269,False,False,True,1,3
1,0,0,0.5142514200025698,1,1,0,0.3735930241253952,0,True,0.5036456429899252,False,True,False,0,1
0,0,0,-1.1552834925186746,1,1,0,-1.4875204687666492,0,True,-0.9712511578253638,False,False,False,0,2
0,0,0,-0.055833672077855,1,1,0,0.8388713973484064,1,True,0.2254465458301551,False,True,False,1,1
1,0,0,1.4508197855632678,1,1,2,1.5035547876669937,1,False,2.2964842691306657,False,False,True,1,3
1,0,0,-0.3001558543980371,1,0,0,0.5729980412209714,0,False,-0.1013269968654478,False,True,False,1,1
1,0,1,1.6137012404433893,1,0,2,-1.3213496211870024,0,False,-0.2117234639923406,False,False,True,0,0
0,0,0,0.1477681465222966,1,1,2,-0.291090366193192,0,False,-0.1163409163947052,False,True,False,0,0
1,0,0,-1.2774445836787656,1,0,1,-0.6899004003843444,0,False,-0.9871482490916362,False,False,False,0,2
1,0,1,-1.318164947398796,1,0,2,-1.3213496211870024,0,False,-1.0065780273059697,False,False,False,0,2
0,0,0,-0.3001558543980371,1,1,0,-1.4875204687666492,0,True,-0.7857850930521837,False,True,False,0,2
0,0,0,-0.9924020376385532,1,1,0,-1.5207546382825785,0,True,-0.9394569752928186,False,False,False,0,2
0,0,1,0.188488510242327,1,1,1,0.3403588546094659,0,True,0.2188227578025415,False,True,False,0,1
1,1,0,-1.1552834925186746,1,1,1,1.0050422449280532,0,False,-0.8387753972730922,False,False,False,1,1
0,0,1,-0.1779947632379461,1,1,0,0.6062322107369008,0,False,0.0196675311056268,False,True,False,1,1
0,0,0,0.188488510242327,0,0,1,-0.6566662308684151,0,False,-0.2713375562408628,False,True,False,0,0
1,0,1,-1.2774445836787656,1,1,1,-0.5237295528046976,0,False,-0.9849403197490983,False,False,False,0,2
0,0,1,-0.3001558543980371,1,0,1,-1.4875204687666492,0,True,-0.7857850930521837,False,True,False,0,0
1,0,0,-0.2594354906780068,1,1,0,1.1047447534758412,1,True,0.1185827656513228,False,True,False,1,1
0,1,0,-0.9516816739185228,1,0,0,0.5397638717050421,1,False,-0.6846619291639497,False,False,False,1,1
0,0,1,-0.4630373092781585,1,1,2,1.270915601055488,1,False,-0.0514277937240922,True,False,False,1,1
1,1,0,-0.5444780367182193,1,1,0,0.5065297021891128,1,True,-0.3353675071744607,True,False,False,0,1
1,0,0,-0.5851984004382496,0,1,0,-1.0222420955436382,0,True,-0.7363274757793357,True,False,False,0,2
1,0,0,-0.0151133083578247,1,0,0,1.437086448635135,1,True,0.5195427342561978,False,True,False,1,1
